surrogate_key,emmi_cd,specialty_cd,active,create_dt,last_chng_dt
4653,3927,10,true,"2013-05-28 13:32:43.113","2013-05-28 13:32:43.113"
4654,3929,25,true,"2013-05-28 13:32:43.113","2013-05-28 13:32:43.113"
4655,3931,33,true,"2013-05-28 13:32:43.113","2013-05-28 13:32:43.113"
4656,3932,15,true,"2013-05-28 13:32:43.113","2013-05-28 13:32:43.113"
4657,3933,15,true,"2013-05-28 13:32:43.113","2013-05-28 13:32:43.113"
4658,3935,8,true,"2013-05-28 13:32:43.113","2013-05-28 13:32:43.113"
4659,3013,6,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4660,3020,25,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4661,3021,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4662,3022,7,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4663,3023,8,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4664,3027,4,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4665,3028,4,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4666,3033,26,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4667,3038,12,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4668,3040,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4669,3041,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4670,3042,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4671,3044,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4672,3046,21,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4673,3048,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4674,3051,21,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4675,3056,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4676,3057,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4677,3059,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4678,3061,5,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4679,3063,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4680,3064,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4681,3065,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4682,3074,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4683,3077,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4684,3084,8,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4685,3085,8,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4686,3088,32,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4687,3090,18,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4688,3091,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4689,3096,37,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4690,3098,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4691,3099,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4692,3100,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4693,3102,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4694,3107,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4695,3108,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4696,3109,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4697,3110,21,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4698,3114,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4699,3117,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4700,3118,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4701,3120,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4702,3122,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4703,3123,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4704,3130,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4705,3131,4,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4706,3132,4,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4707,3137,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4708,3138,4,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4709,3141,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4710,3143,5,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4711,3144,5,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4712,3145,10,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4713,3146,9,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4714,3147,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4715,3148,3,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4716,3151,9,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4717,3152,37,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4718,3153,3,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4719,3157,38,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4720,3158,21,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4721,3169,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4722,3170,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4723,3171,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4724,3172,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4725,3173,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4726,3177,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4727,3178,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4728,3179,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4729,3181,34,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4730,3184,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4731,3188,30,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4732,3189,30,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4733,3194,9,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4734,3196,33,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4735,3198,8,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4736,3200,8,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4737,3204,38,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4738,3205,37,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4739,3217,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4740,3218,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4741,3219,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4742,3221,33,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4743,3222,12,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4744,3226,4,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4745,3227,4,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4746,3228,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4747,3229,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4748,3235,23,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4749,3237,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4750,3239,8,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4751,3241,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4752,3245,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4753,3246,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4754,3247,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4755,3249,37,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4756,3253,34,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4757,3254,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4758,3259,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4759,3260,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4760,3264,24,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4761,3269,23,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4762,3272,9,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4763,3273,20,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4764,3274,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4765,3275,20,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4766,3277,9,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4767,3278,12,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4768,3281,21,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4769,3288,30,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4770,3290,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4771,3294,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4772,3301,18,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4773,3302,18,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4774,3303,18,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4775,3304,18,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4776,3305,18,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4777,3306,18,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4778,3307,18,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4779,3308,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4780,3311,8,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4781,3316,20,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4782,3318,23,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4783,3319,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4784,3323,20,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4785,3324,19,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4786,3325,9,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4787,3327,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4788,3335,37,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4789,3336,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4790,3337,37,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4791,3341,23,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4792,3344,25,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4793,3346,25,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4794,3347,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4795,3350,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4796,3351,6,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4797,3354,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4798,3357,33,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4799,3358,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4800,3359,12,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4801,3372,23,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4802,3374,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4803,3375,9,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4804,3389,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4805,3391,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4806,3392,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4807,3393,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4808,3395,21,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4809,3405,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4810,3406,21,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4811,3409,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4812,3417,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4813,3425,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4814,3426,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4815,3428,12,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4816,3429,37,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4817,3433,33,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4818,3435,33,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4819,3436,33,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4820,3440,27,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4821,3445,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4822,3446,4,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4823,3447,7,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4824,3448,9,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4825,3449,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4826,3451,21,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4827,3459,23,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4828,3463,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4829,3464,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4830,3465,23,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4831,3466,23,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4832,3467,23,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4833,3468,3,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4834,3471,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4835,3478,37,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4836,3480,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4837,3481,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4838,3482,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4839,3483,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4840,3485,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4841,3486,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4842,3492,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4843,3495,3,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4844,3497,4,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4845,3500,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4846,3502,12,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4847,3503,29,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4848,3505,21,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4849,3506,26,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4850,3515,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4851,3516,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4852,3517,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4853,3519,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4854,3520,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4855,3521,37,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4856,3522,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4857,3523,24,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4858,3526,27,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4859,3530,12,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4860,3532,27,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4861,3533,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4862,3535,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4863,3536,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4864,3537,9,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4865,3538,23,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4866,3539,26,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4867,3545,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4868,3548,27,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4869,3553,7,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4870,3554,7,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4871,3556,3,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4872,3557,7,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4873,3558,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4874,3559,30,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4875,3562,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4876,3563,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4877,3564,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4878,3565,3,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4879,3569,30,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4880,3573,5,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4881,3574,8,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4882,3575,8,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4883,3580,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4884,3581,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4885,3585,7,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4886,3586,7,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4887,3587,7,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4888,3588,7,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4889,3589,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4890,3590,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4891,3591,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4892,3594,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4893,3596,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4894,3600,3,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4895,3604,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4896,3609,37,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4897,3610,3,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4898,3615,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4899,3619,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4900,3621,9,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4901,3622,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4902,3623,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4903,3627,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4904,3630,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4905,3633,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4906,3636,25,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4907,3638,17,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4908,3639,30,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4909,3657,24,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4910,3658,24,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4911,3659,17,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4912,3660,14,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4913,3661,20,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4914,3664,8,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4915,3665,8,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4916,3670,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4917,3675,21,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4918,3676,21,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4919,3677,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4920,3678,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4921,3682,15,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4922,3683,18,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4923,3685,3,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4924,3687,12,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4925,3689,27,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4926,3696,26,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4927,3700,25,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4928,3702,33,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4929,3720,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4930,3723,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4931,3736,25,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4932,3739,33,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4933,3741,33,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4934,3743,33,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4935,3746,37,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4936,3747,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4937,3748,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4938,3750,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4939,3753,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4940,3754,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4941,3755,1,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4942,3757,9,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4943,3758,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4944,3759,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4945,3760,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4946,3762,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4947,3763,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4948,3764,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4949,3769,35,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4950,3770,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4951,3771,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4952,3772,6,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4953,3775,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4954,3777,38,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4955,3778,11,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4956,3779,27,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4957,3780,6,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4958,3782,34,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4959,3783,16,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4960,3786,26,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4961,3787,26,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4962,3788,26,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4963,3789,26,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4964,3791,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
4965,3794,28,true,"2013-05-28 13:36:00.453","2013-05-28 13:36:00.453"
